start station name,start_lat,start_lng,end_lat,end_lng,NTACode
E 13 St & Avenue A,40.72966729392978,-73.98067966103555,40.72966729392978,-73.98067966103555,MN22
E 11 St & 2 Ave,40.73047309,-73.98672378,40.73143724085228,-73.99490341544151,MN22
E 7 St & Avenue A,40.72621788,-73.98379855,40.74734825,-73.99723551,MN22
E 2 St & Avenue A,40.72307749068673,-73.98583620786667,40.71494807,-74.00234482,MN22
E 11 St & 1 Ave,40.72953837,-73.98426726,40.739445,-73.97680600000001,MN22
Cooper Square & Astor Pl,40.729514962249496,-73.99075269699097,40.72453734,-73.98185424,MN22
E 7 St & Avenue A,40.72621788,-73.98379855,40.71269042,-73.98776323,MN22
E 13 St & Avenue A,40.72966729392978,-73.98067966103555,40.71893904,-73.99266288,MN22
St Marks Pl & 1 Ave,40.72779126,-73.98564945,40.711065999999995,-74.009447,MN22
E 12 St & 3 Ave,40.73223272,-73.98889957,40.72706363348306,-73.99662137031554,MN22
E 6 St & Avenue B,40.72453734,-73.98185424,40.789210499999996,-73.94370784,MN22
E 13 St & Avenue A,40.72966729392978,-73.98067966103555,40.72317958,-73.99480012,MN22
St Marks Pl & 1 Ave,40.72779126,-73.98564945,40.72317958,-73.99480012,MN22
E 2 St & Avenue A,40.72307749068673,-73.98583620786667,40.714193,-73.996732,MN22
E 11 St & 2 Ave,40.73047309,-73.98672378,40.73704984,-73.99009296,MN22
E 13 St & Avenue A,40.72966729392978,-73.98067966103555,40.714690000000004,-73.95739,MN22
St Marks Pl & 1 Ave,40.72779126,-73.98564945,40.72621788,-73.98379855,MN22
E 12 St & 3 Ave,40.73223272,-73.98889957,40.751551,-73.993934,MN22
E 6 St & Avenue B,40.72453734,-73.98185424,40.71605866,-73.99190759,MN22
E 7 St & Avenue A,40.72621788,-73.98379855,40.73038599,-74.00214988,MN22
E 7 St & Avenue A,40.72621788,-73.98379855,40.71605866,-73.99190759,MN22
E 4 St & 2 Ave,40.726280700000004,-73.98978041,40.75473,-73.93366999999999,MN22
E 2 St & 2 Ave,40.72502876,-73.99069656,40.726280700000004,-73.98978041,MN22
E 10 St & Avenue A,40.72740794,-73.98142006,40.73381219196632,-73.9805442094803,MN22
E 12 St & 3 Ave,40.73223272,-73.98889957,40.722055,-73.989111,MN22
St Marks Pl & 1 Ave,40.72779126,-73.98564945,40.73314259,-73.97573881,MN22
1 Ave & E 5 St,40.725864,-73.986389,40.725864,-73.986389,MN22
E 12 St & 3 Ave,40.73223272,-73.98889957,40.754145192635185,-73.9960889518261,MN22
Cooper Square & Astor Pl,40.729514962249496,-73.99075269699097,40.72362738,-73.99949601,MN22
E 7 St & Avenue A,40.72621788,-73.98379855,40.71427487,-73.98990025,MN22
E 11 St & 1 Ave,40.72953837,-73.98426726,40.73020660529954,-73.99102628231049,MN22
E 10 St & Avenue A,40.72740794,-73.98142006,40.73226398,-73.99852205,MN22
E 2 St & Avenue B,40.72217444,-73.98368779,40.72456089,-73.99565293,MN22
E 2 St & Avenue A,40.72307749068673,-73.98583620786667,40.72740794,-73.98142006,MN22
1 Ave & E 5 St,40.725864,-73.986389,40.77140426,-73.9535166,MN22
E 6 St & Avenue B,40.72453734,-73.98185424,40.71427487,-73.98990025,MN22
Cooper Square & Astor Pl,40.729514962249496,-73.99075269699097,40.72210378668603,-73.99724900722505,MN22
E 13 St & Avenue A,40.72966729392978,-73.98067966103555,40.71739973,-73.98016555,MN22
St Marks Pl & 2 Ave,40.7284186,-73.98713956,40.71334184275907,-74.00935515761375,MN22
E 11 St & Avenue B,40.727464206923926,-73.97950418293476,40.72966729392978,-73.98067966103555,MN22
St Marks Pl & 2 Ave,40.7284186,-73.98713956,40.71748752,-74.0104554,MN22
E 2 St & Avenue B,40.72217444,-73.98368779,40.734232,-73.986923,MN22
St Marks Pl & 2 Ave,40.7284186,-73.98713956,40.73221853,-73.98165557,MN22
E 11 St & Avenue B,40.727464206923926,-73.97950418293476,40.72521311,-73.97768752,MN22
E 10 St & Avenue A,40.72740794,-73.98142006,40.72740794,-73.98142006,MN22
E 10 St & Avenue A,40.72740794,-73.98142006,40.7390169121,-74.0026376103,MN22
E 6 St & Avenue B,40.72453734,-73.98185424,40.73226398,-73.99852205,MN22
Cooper Square & Astor Pl,40.729514962249496,-73.99075269699097,40.761573,-73.972628,MN22
1 Ave & E 5 St,40.725864,-73.986389,40.72506551015475,-73.97515833377837,MN22
St Marks Pl & 1 Ave,40.72779126,-73.98564945,40.74322681432173,-73.97449783980845,MN22
E 13 St & Avenue A,40.72966729392978,-73.98067966103555,40.729514962249496,-73.99075269699097,MN22
E 10 St & Avenue A,40.72740794,-73.98142006,40.729514962249496,-73.99075269699097,MN22
E 13 St & Avenue A,40.72966729392978,-73.98067966103555,40.72621788,-73.98379855,MN22
E 11 St & 1 Ave,40.72953837,-73.98426726,40.726378000000004,-74.000472,MN22
St Marks Pl & 1 Ave,40.72779126,-73.98564945,40.74173969,-73.99415556,MN22
E 11 St & 1 Ave,40.72953837,-73.98426726,40.73781509,-73.99994661,MN22
E 2 St & 2 Ave,40.72502876,-73.99069656,40.72066442,-73.98517977,MN22
E 6 St & Avenue B,40.72453734,-73.98185424,40.73314259,-73.97573881,MN22
E 10 St & Avenue A,40.72740794,-73.98142006,40.756951,-73.98263100000001,MN22
1 Ave & E 5 St,40.725864,-73.986389,40.74317449,-74.00366443,MN22
St Marks Pl & 2 Ave,40.7284186,-73.98713956,40.720873600000004,-73.98085795,MN22
St Marks Pl & 2 Ave,40.7284186,-73.98713956,40.73221853,-73.98165557,MN22
E 13 St & Avenue A,40.72966729392978,-73.98067966103555,40.751872999999996,-73.97770600000001,MN22
E 4 St & 2 Ave,40.726280700000004,-73.98978041,40.7451677,-73.98683077,MN22
E 11 St & Avenue B,40.727464206923926,-73.97950418293476,40.70122128,-74.01234218,MN22
E 4 St & 2 Ave,40.726280700000004,-73.98978041,40.72229346,-73.99147535,MN22
1 Ave & E 5 St,40.725864,-73.986389,40.73935542,-73.99931783,MN22
E 13 St & Avenue A,40.72966729392978,-73.98067966103555,40.73038599,-74.00214988,MN22
E 11 St & 1 Ave,40.72953837,-73.98426726,40.761573,-73.972628,MN22
Cooper Square & Astor Pl,40.729514962249496,-73.99075269699097,40.714211,-73.981095,MN22
E 11 St & 1 Ave,40.72953837,-73.98426726,40.7284186,-73.98713956,MN22
E 13 St & Avenue A,40.72966729392978,-73.98067966103555,40.754623240291046,-73.99516761302948,MN22
E 7 St & Avenue A,40.72621788,-73.98379855,40.72740794,-73.98142006,MN22
E 2 St & Avenue B,40.72217444,-73.98368779,40.74290902,-73.97706058,MN22
E 2 St & 2 Ave,40.72502876,-73.99069656,40.726280700000004,-73.98978041,MN22
E 11 St & 2 Ave,40.73047309,-73.98672378,40.74691959,-74.00451887,MN22
E 4 St & 2 Ave,40.726280700000004,-73.98978041,40.741459000000006,-73.983293,MN22
E 2 St & Avenue A,40.72307749068673,-73.98583620786667,40.720873600000004,-73.98085795,MN22
E 10 St & Avenue A,40.72740794,-73.98142006,40.728846000000004,-74.00859100000001,MN22
1 Ave & E 5 St,40.725864,-73.986389,40.72110063,-73.99192540000001,MN22
E 13 St & Avenue A,40.72966729392978,-73.98067966103555,40.67890679,-73.94142771,MN22
E 13 St & Avenue A,40.72966729392978,-73.98067966103555,40.72506551015475,-73.97515833377837,MN22
E 13 St & Avenue A,40.72966729392978,-73.98067966103555,40.734814,-73.992085,MN22
Cooper Square & Astor Pl,40.729514962249496,-73.99075269699097,40.72362738,-73.99949601,MN22
St Marks Pl & 1 Ave,40.72779126,-73.98564945,40.725864,-73.986389,MN22
E 10 St & Avenue A,40.72740794,-73.98142006,40.73401143,-74.00293877,MN22
E 7 St & Avenue A,40.72621788,-73.98379855,40.73454567,-73.99074142,MN22
E 2 St & Avenue A,40.72307749068673,-73.98583620786667,40.72743423,-73.99379025,MN22
E 11 St & Avenue B,40.727464206923926,-73.97950418293476,40.73342399437081,-74.00851495563984,MN22
St Marks Pl & 1 Ave,40.72779126,-73.98564945,40.74025878,-73.98409214,MN22
E 13 St & Avenue A,40.72966729392978,-73.98067966103555,40.72362738,-73.99949601,MN22
E 13 St & Avenue A,40.72966729392978,-73.98067966103555,40.73342399437081,-74.00851495563984,MN22
E 4 St & 2 Ave,40.726280700000004,-73.98978041,40.71559509,-73.9870295,MN22
E 13 St & Avenue A,40.72966729392978,-73.98067966103555,40.72387,-73.975767,MN22
St Marks Pl & 2 Ave,40.7284186,-73.98713956,40.74144387,-73.97536082,MN22
E 11 St & Avenue B,40.727464206923926,-73.97950418293476,40.735445,-73.99431,MN22
1 Ave & E 5 St,40.725864,-73.986389,40.70530954,-74.00612572,MN22
E 2 St & 2 Ave,40.72502876,-73.99069656,40.76471851944339,-73.96222069859505,MN22
E 13 St & Avenue A,40.72966729392978,-73.98067966103555,40.74475148,-73.99915362,MN22
St Marks Pl & 2 Ave,40.7284186,-73.98713956,40.71559509,-73.9870295,MN22
E 7 St & Avenue A,40.72621788,-73.98379855,40.72966729392978,-73.98067966103555,MN22
E 11 St & 1 Ave,40.72953837,-73.98426726,40.74317449,-74.00366443,MN22
E 11 St & 2 Ave,40.73047309,-73.98672378,40.74290902,-73.97706058,MN22
E 11 St & 1 Ave,40.72953837,-73.98426726,40.69425403,-73.94626915,MN22
E 2 St & Avenue A,40.72307749068673,-73.98583620786667,40.713126,-73.984844,MN22
E 6 St & Avenue B,40.72453734,-73.98185424,40.75001986,-73.96905301,MN22
E 4 St & 2 Ave,40.726280700000004,-73.98978041,40.729514962249496,-73.99075269699097,MN22
E 11 St & Avenue B,40.727464206923926,-73.97950418293476,40.729514962249496,-73.99075269699097,MN22
E 2 St & 2 Ave,40.72502876,-73.99069656,40.72779126,-73.98564945,MN22
E 4 St & 2 Ave,40.726280700000004,-73.98978041,40.725864,-73.986389,MN22
E 11 St & Avenue B,40.727464206923926,-73.97950418293476,40.735367055605394,-73.98797392845155,MN22
St Marks Pl & 1 Ave,40.72779126,-73.98564945,40.71605866,-73.99190759,MN22
E 11 St & 2 Ave,40.73047309,-73.98672378,40.71622644,-73.98261206,MN22
E 4 St & 2 Ave,40.726280700000004,-73.98978041,40.714211,-73.981095,MN22
1 Ave & E 5 St,40.725864,-73.986389,40.72228087,-73.97668709,MN22
E 6 St & Avenue B,40.72453734,-73.98185424,40.73047309,-73.98672378,MN22
E 2 St & Avenue A,40.72307749068673,-73.98583620786667,40.72082834,-73.97793172,MN22
E 6 St & Avenue B,40.72453734,-73.98185424,40.72743423,-73.99379025,MN22
E 13 St & Avenue A,40.72966729392978,-73.98067966103555,40.72966729392978,-73.98067966103555,MN22
E 10 St & Avenue A,40.72740794,-73.98142006,40.72710258,-74.00297088,MN22
E 2 St & Avenue A,40.72307749068673,-73.98583620786667,40.7277140777778,-74.01129573583603,MN22
E 11 St & 2 Ave,40.73047309,-73.98672378,40.735445,-73.99431,MN22
St Marks Pl & 1 Ave,40.72779126,-73.98564945,40.7687620293096,-73.95840793848038,MN22
E 2 St & Avenue A,40.72307749068673,-73.98583620786667,40.708484999999996,-74.002751,MN22
E 2 St & Avenue A,40.72307749068673,-73.98583620786667,40.71076228,-73.99400398,MN22
Cooper Square & Astor Pl,40.729514962249496,-73.99075269699097,40.752694,-74.002353,MN22
E 2 St & 2 Ave,40.72502876,-73.99069656,40.72217444,-73.98368779,MN22
St Marks Pl & 1 Ave,40.72779126,-73.98564945,40.725864,-73.986389,MN22
E 12 St & 3 Ave,40.73223272,-73.98889957,40.734814,-73.992085,MN22
E 11 St & Avenue B,40.727464206923926,-73.97950418293476,40.727464206923926,-73.97950418293476,MN22
Cooper Square & Astor Pl,40.729514962249496,-73.99075269699097,40.720873600000004,-73.98085795,MN22
E 2 St & Avenue A,40.72307749068673,-73.98583620786667,40.72299208,-73.97995466,MN22
E 12 St & 3 Ave,40.73223272,-73.98889957,40.74714,-73.97113,MN22
1 Ave & E 5 St,40.725864,-73.986389,40.76370739,-73.9851615,MN22
E 11 St & 1 Ave,40.72953837,-73.98426726,40.74765947,-73.98490707,MN22
E 11 St & 1 Ave,40.72953837,-73.98426726,40.727464206923926,-73.97950418293476,MN22
St Marks Pl & 1 Ave,40.72779126,-73.98564945,40.75255434,-73.97282625,MN22
1 Ave & E 5 St,40.725864,-73.986389,40.73020660529954,-73.99102628231049,MN22
E 12 St & 3 Ave,40.73223272,-73.98889957,40.71910537,-73.99973337,MN22
E 11 St & 1 Ave,40.72953837,-73.98426726,40.735238,-74.000271,MN22
E 13 St & Avenue A,40.72966729392978,-73.98067966103555,40.72621788,-73.98379855,MN22
1 Ave & E 5 St,40.725864,-73.986389,40.78524672,-73.97667321,MN22
E 7 St & Avenue A,40.72621788,-73.98379855,40.746646999999996,-73.993915,MN22
E 4 St & 2 Ave,40.726280700000004,-73.98978041,40.725864,-73.986389,MN22
E 2 St & 2 Ave,40.72502876,-73.99069656,40.720746999999996,-73.986274,MN22
E 6 St & Avenue B,40.72453734,-73.98185424,40.766368,-73.971518,MN22
Cooper Square & Astor Pl,40.729514962249496,-73.99075269699097,40.74487634,-73.99529885,MN22
E 7 St & Avenue A,40.72621788,-73.98379855,40.7454973,-74.00197139,MN22
E 11 St & 1 Ave,40.72953837,-73.98426726,40.711444,-74.014847,MN22
E 2 St & Avenue A,40.72307749068673,-73.98583620786667,40.714211,-73.981095,MN22
E 12 St & 3 Ave,40.73223272,-73.98889957,40.73221853,-73.98165557,MN22
E 13 St & Avenue A,40.72966729392978,-73.98067966103555,40.7390169121,-74.0026376103,MN22
E 13 St & Avenue A,40.72966729392978,-73.98067966103555,40.727464206923926,-73.97950418293476,MN22
E 2 St & Avenue A,40.72307749068673,-73.98583620786667,40.71622644,-73.98261206,MN22
E 12 St & 3 Ave,40.73223272,-73.98889957,40.73532427,-73.99800419,MN22
St Marks Pl & 1 Ave,40.72779126,-73.98564945,40.725864,-73.986389,MN22
St Marks Pl & 2 Ave,40.7284186,-73.98713956,40.72229346,-73.99147535,MN22
Cooper Square & Astor Pl,40.729514962249496,-73.99075269699097,40.73532427,-73.99800419,MN22
E 12 St & 3 Ave,40.73223272,-73.98889957,40.76087502,-74.00277668,MN22
E 7 St & Avenue A,40.72621788,-73.98379855,40.73781509,-73.99994661,MN22
E 12 St & 3 Ave,40.73223272,-73.98889957,40.73223272,-73.98889957,MN22
1 Ave & E 5 St,40.725864,-73.986389,40.74475148,-73.99915362,MN22
E 11 St & 1 Ave,40.72953837,-73.98426726,40.72706363348306,-73.99662137031554,MN22
E 7 St & Avenue A,40.72621788,-73.98379855,40.72502876,-73.99069656,MN22
E 13 St & Avenue A,40.72966729392978,-73.98067966103555,40.72243797,-74.00566443,MN22
E 7 St & Avenue A,40.72621788,-73.98379855,40.734232,-73.986923,MN22
E 11 St & 1 Ave,40.72953837,-73.98426726,40.739445,-73.97680600000001,MN22
E 13 St & Avenue A,40.72966729392978,-73.98067966103555,40.72228087,-73.97668709,MN22
E 2 St & Avenue A,40.72307749068673,-73.98583620786667,40.72299208,-73.97995466,MN22
E 10 St & Avenue A,40.72740794,-73.98142006,40.72740794,-73.98142006,MN22
E 11 St & Avenue B,40.727464206923926,-73.97950418293476,40.71625008,-74.0091059,MN22
E 10 St & Avenue A,40.72740794,-73.98142006,40.72903917,-73.99404649,MN22
E 10 St & Avenue A,40.72740794,-73.98142006,40.71739973,-73.98016555,MN22
St Marks Pl & 2 Ave,40.7284186,-73.98713956,40.71406667,-73.99293911,MN22
1 Ave & E 5 St,40.725864,-73.986389,40.76500525,-73.95818491,MN22
E 2 St & 2 Ave,40.72502876,-73.99069656,40.67038370000001,-73.97839676,MN22
E 2 St & Avenue B,40.72217444,-73.98368779,40.75110165,-73.94073717,MN22
E 11 St & Avenue B,40.727464206923926,-73.97950418293476,40.720746999999996,-73.986274,MN22
St Marks Pl & 1 Ave,40.72779126,-73.98564945,40.73781509,-73.99994661,MN22
E 2 St & 2 Ave,40.72502876,-73.99069656,40.715815500000005,-73.99422366,MN22
E 4 St & 2 Ave,40.726280700000004,-73.98978041,40.73726186,-73.99238967,MN22
St Marks Pl & 1 Ave,40.72779126,-73.98564945,40.7284186,-73.98713956,MN22
E 11 St & 2 Ave,40.73047309,-73.98672378,40.727464206923926,-73.97950418293476,MN22
E 6 St & Avenue B,40.72453734,-73.98185424,40.72019576,-73.98997825,MN22
1 Ave & E 5 St,40.725864,-73.986389,40.71893904,-73.99266288,MN22
1 Ave & E 5 St,40.725864,-73.986389,40.72217444,-73.98368779,MN22
E 10 St & Avenue A,40.72740794,-73.98142006,40.7454973,-74.00197139,MN22
E 2 St & Avenue B,40.72217444,-73.98368779,40.72456089,-73.99565293,MN22
E 7 St & Avenue A,40.72621788,-73.98379855,40.73172428,-74.00674436,MN22
E 13 St & Avenue A,40.72966729392978,-73.98067966103555,40.73223272,-73.98889957,MN22
St Marks Pl & 2 Ave,40.7284186,-73.98713956,40.71406667,-73.99293911,MN22
E 13 St & Avenue A,40.72966729392978,-73.98067966103555,40.72430832160217,-74.00473035871983,MN22
E 4 St & 2 Ave,40.726280700000004,-73.98978041,40.720873600000004,-73.98085795,MN22
St Marks Pl & 2 Ave,40.7284186,-73.98713956,40.73020660529954,-73.99102628231049,MN22
E 10 St & Avenue A,40.72740794,-73.98142006,40.69425403,-73.94626915,MN22
E 6 St & Avenue B,40.72453734,-73.98185424,40.736502,-73.97809472,MN22
E 13 St & Avenue A,40.72966729392978,-73.98067966103555,40.72621788,-73.98379855,MN22
E 7 St & Avenue A,40.72621788,-73.98379855,40.739445,-73.97680600000001,MN22
E 10 St & Avenue A,40.72740794,-73.98142006,40.72966729392978,-73.98067966103555,MN22
E 4 St & 2 Ave,40.726280700000004,-73.98978041,40.730563000000004,-73.973984,MN22
E 10 St & Avenue A,40.72740794,-73.98142006,40.73401143,-74.00293877,MN22
E 13 St & Avenue A,40.72966729392978,-73.98067966103555,40.7779453,-73.94604100000001,MN22
E 13 St & Avenue A,40.72966729392978,-73.98067966103555,40.740343200000005,-73.98955109,MN22
St Marks Pl & 1 Ave,40.72779126,-73.98564945,40.74322681432173,-73.97449783980845,MN22
E 6 St & Avenue B,40.72453734,-73.98185424,40.725864,-73.986389,MN22
St Marks Pl & 1 Ave,40.72779126,-73.98564945,40.749717753,-74.002950346,MN22
E 2 St & 2 Ave,40.72502876,-73.99069656,40.72779126,-73.98564945,MN22
St Marks Pl & 1 Ave,40.72779126,-73.98564945,40.72170005235607,-74.00238141417502,MN22
E 2 St & Avenue A,40.72307749068673,-73.98583620786667,40.72706363348306,-73.99662137031554,MN22
E 6 St & Avenue B,40.72453734,-73.98185424,40.74144387,-73.97536082,MN22
1 Ave & E 5 St,40.725864,-73.986389,40.76500525,-73.95818491,MN22
E 11 St & 1 Ave,40.72953837,-73.98426726,40.72362738,-73.99949601,MN22
E 11 St & 2 Ave,40.73047309,-73.98672378,40.715815500000005,-73.99422366,MN22
E 12 St & 3 Ave,40.73223272,-73.98889957,40.69991755,-73.98971773,MN22
E 10 St & Avenue A,40.72740794,-73.98142006,40.71625008,-74.0091059,MN22
E 10 St & Avenue A,40.72740794,-73.98142006,40.73381219196632,-73.9805442094803,MN22
E 10 St & Avenue A,40.72740794,-73.98142006,40.716887,-73.96319799999999,MN22
E 11 St & 1 Ave,40.72953837,-73.98426726,40.73291553,-74.00711384,MN22
E 4 St & 2 Ave,40.726280700000004,-73.98978041,40.72019576,-73.98997825,MN22
E 10 St & Avenue A,40.72740794,-73.98142006,40.72506551015475,-73.97515833377837,MN22
E 2 St & Avenue B,40.72217444,-73.98368779,40.73221853,-73.98165557,MN22
E 13 St & Avenue A,40.72966729392978,-73.98067966103555,40.755293,-73.967641,MN22
E 10 St & Avenue A,40.72740794,-73.98142006,40.72779126,-73.98564945,MN22
E 2 St & 2 Ave,40.72502876,-73.99069656,40.720746999999996,-73.986274,MN22
E 2 St & Avenue B,40.72217444,-73.98368779,40.71850211,-73.98329859,MN22
1 Ave & E 5 St,40.725864,-73.986389,40.73624527,-73.98473765,MN22
E 4 St & 2 Ave,40.726280700000004,-73.98978041,40.71850211,-73.98329859,MN22
E 2 St & Avenue B,40.72217444,-73.98368779,40.72307749068673,-73.98583620786667,MN22
E 2 St & Avenue A,40.72307749068673,-73.98583620786667,40.71406667,-73.99293911,MN22
E 13 St & Avenue A,40.72966729392978,-73.98067966103555,40.735445,-73.99431,MN22
E 4 St & 2 Ave,40.726280700000004,-73.98978041,40.72229346,-73.99147535,MN22
E 10 St & Avenue A,40.72740794,-73.98142006,40.73454567,-73.99074142,MN22
E 11 St & 1 Ave,40.72953837,-73.98426726,40.72210378668603,-73.99724900722505,MN22
E 12 St & 3 Ave,40.73223272,-73.98889957,40.72740794,-73.98142006,MN22
E 13 St & Avenue A,40.72966729392978,-73.98067966103555,40.7172274,-73.98802084,MN22
1 Ave & E 5 St,40.725864,-73.986389,40.7505853470215,-73.9946848154068,MN22
E 11 St & 2 Ave,40.73047309,-73.98672378,40.7435337324616,-74.00367558002472,MN22
E 10 St & Avenue A,40.72740794,-73.98142006,40.73020660529954,-73.99102628231049,MN22
E 12 St & 3 Ave,40.73223272,-73.98889957,40.739445,-73.97680600000001,MN22
E 2 St & Avenue B,40.72217444,-73.98368779,40.72066442,-73.98517977,MN22
E 13 St & Avenue A,40.72966729392978,-73.98067966103555,40.73381219196632,-73.9805442094803,MN22
E 6 St & Avenue B,40.72453734,-73.98185424,40.71260486,-73.96264403,MN22
E 11 St & 2 Ave,40.73047309,-73.98672378,40.7767,-73.927631,MN22
E 13 St & Avenue A,40.72966729392978,-73.98067966103555,40.73047747,-73.99906065,MN22
